"","USD1MTD156N","DGS3MO"
"2004-01-27",1.1,0.91
"2004-01-28",1.1,0.94
"2004-01-29",1.1,0.94
"2004-01-30",1.1,0.92
"2004-02-02",1.1,0.94
"2004-02-03",1.1,0.94
"2004-02-04",1.09875,0.94
"2004-02-05",1.09875,0.94
"2004-02-06",1.1,0.93
"2004-02-09",1.1,0.94
"2004-02-10",1.09875,0.95
"2004-02-11",1.09875,0.93
"2004-02-12",1.09438,0.93
"2004-02-13",1.09375,0.92
"2004-02-16",1.09375,NA
"2004-02-17",1.09125,0.95
"2004-02-18",1.09125,0.94
"2004-02-19",1.09125,0.94
"2004-02-20",1.09,0.94
"2004-02-23",1.09,0.97
"2004-02-24",1.09,0.97
"2004-02-25",1.09,0.96
"2004-02-26",1.09625,0.96
"2004-02-27",1.0975,0.96
"2004-03-01",1.1,0.97
"2004-03-02",1.1,0.97
"2004-03-03",1.1,0.97
"2004-03-04",1.1,0.96
"2004-03-05",1.1,0.94
"2004-03-08",1.0925,0.96
"2004-03-09",1.09,0.96
"2004-03-10",1.09,0.96
"2004-03-11",1.09,0.97
"2004-03-12",1.09,0.96
"2004-03-15",1.09,0.96
"2004-03-16",1.09,0.96
"2004-03-17",1.09,0.93
"2004-03-18",1.09,0.93
"2004-03-19",1.09,0.94
"2004-03-22",1.09,0.95
"2004-03-23",1.09,0.95
"2004-03-24",1.09,0.93
"2004-03-25",1.09,0.94
"2004-03-26",1.09,0.95
"2004-03-29",1.09,0.96
"2004-03-30",1.09,0.96
"2004-03-31",1.09,0.95
"2004-04-01",1.09,0.93
"2004-04-02",1.09,0.95
"2004-04-05",1.1,0.94
"2004-04-06",1.1,0.94
"2004-04-07",1.1,0.95
"2004-04-08",1.1,0.93
"2004-04-09",NA,NA
"2004-04-12",NA,0.94
"2004-04-13",1.1,0.94
"2004-04-14",1.1,0.95
"2004-04-15",1.1,0.95
"2004-04-16",1.1,0.94
"2004-04-19",1.1,0.96
"2004-04-20",1.1,0.97
"2004-04-21",1.1,0.99
"2004-04-22",1.1,0.97
"2004-04-23",1.1,0.98
"2004-04-26",1.1,0.99
"2004-04-27",1.1,0.98
"2004-04-28",1.1,0.97
"2004-04-29",1.1,0.97
"2004-04-30",1.1,0.98
"2004-05-03",NA,1
"2004-05-04",1.1,1
"2004-05-05",1.1,0.99
"2004-05-06",1.1,1
"2004-05-07",1.1,1.07
"2004-05-10",1.1,1.08
"2004-05-11",1.1,1.05
"2004-05-12",1.1,1.04
"2004-05-13",1.1,1
"2004-05-14",1.1,0.99
"2004-05-17",1.1,1.06
"2004-05-18",1.1,1.05
"2004-05-19",1.1,1.04
"2004-05-20",1.1,1.03
"2004-05-21",1.1,1.03
"2004-05-24",1.1,1.07
"2004-05-25",1.1,1.07
"2004-05-26",1.1,1.08
"2004-05-27",1.11,1.06
"2004-05-28",1.11375,1.08
"2004-05-31",NA,NA
"2004-06-01",1.125,1.17
"2004-06-02",1.13125,1.17
"2004-06-03",1.15,1.17
"2004-06-04",1.16,1.21
"2004-06-07",1.17,1.24
"2004-06-08",1.17875,1.27
"2004-06-09",1.19,1.27
"2004-06-10",1.21125,1.3
"2004-06-11",1.23875,NA
"2004-06-14",1.2525,1.41
"2004-06-15",1.27875,1.34
"2004-06-16",1.26375,1.3
"2004-06-17",1.28,1.28
"2004-06-18",1.28,1.29
"2004-06-21",1.285,1.33
"2004-06-22",1.29125,1.32
"2004-06-23",1.3,1.29
"2004-06-24",1.32,1.29
"2004-06-25",1.33,1.31
"2004-06-28",1.34,1.38
"2004-06-29",1.36,1.38
"2004-06-30",1.36875,1.33
"2004-07-01",1.36125,1.22
"2004-07-02",1.36,1.3
"2004-07-05",1.35125,NA
"2004-07-06",1.35063,1.34
"2004-07-07",1.35,1.3
"2004-07-08",1.36313,1.27
"2004-07-09",1.36688,1.28
"2004-07-12",1.38,1.34
"2004-07-13",1.38,1.34
"2004-07-14",1.39,1.34
"2004-07-15",1.41,1.35
"2004-07-16",1.42,1.35
"2004-07-19",1.42,1.35
"2004-07-20",1.42625,1.36
"2004-07-21",1.43313,1.35
"2004-07-22",1.45,1.37
"2004-07-23",1.45,1.38
"2004-07-26",1.46188,1.45
"2004-07-27",1.47,1.46
"2004-07-28",1.48,1.46
"2004-07-29",1.49188,1.45
"2004-07-30",1.50375,1.45
"2004-08-02",1.51375,1.5
"2004-08-03",1.525,1.48
"2004-08-04",1.54,1.49
"2004-08-05",1.5625,1.48
"2004-08-06",1.57375,1.44
"2004-08-09",1.56875,1.51
"2004-08-10",1.57875,1.5
"2004-08-11",1.6,1.44
"2004-08-12",1.6,1.43
"2004-08-13",1.6,1.44
"2004-08-16",1.6,1.49
"2004-08-17",1.6,1.48
"2004-08-18",1.6,1.49
"2004-08-19",1.61,1.48
"2004-08-20",1.61,1.49
"2004-08-23",1.615,1.54
"2004-08-24",1.625,1.54
"2004-08-25",1.63,1.54
"2004-08-26",1.64,1.55
"2004-08-27",1.65,1.56
"2004-08-30",NA,1.61
"2004-08-31",1.67,1.59
"2004-09-01",1.67,1.58
"2004-09-02",1.68625,1.6
"2004-09-03",1.69625,1.65
"2004-09-06",1.7225,NA
"2004-09-07",1.7375,1.66
"2004-09-08",1.74,1.65
"2004-09-09",1.75,1.64
"2004-09-10",1.7575,1.66
"2004-09-13",1.76,1.66
"2004-09-14",1.77875,1.66
"2004-09-15",1.7875,1.67
"2004-09-16",1.81125,1.67
"2004-09-17",1.82,1.71
"2004-09-20",1.8275,1.73
"2004-09-21",1.8325,1.72
"2004-09-22",1.84,1.71
"2004-09-23",1.84,1.72
"2004-09-24",1.84,1.73
"2004-09-27",1.84,1.74
"2004-09-28",1.84,1.72
"2004-09-29",1.84,1.72
"2004-09-30",1.84,1.71
"2004-10-01",1.84,1.71
"2004-10-04",1.84,1.71
"2004-10-05",1.84,1.71
"2004-10-06",1.84,1.71
"2004-10-07",1.85625,1.7
"2004-10-08",1.85813,1.71
"2004-10-11",1.8625,NA
"2004-10-12",1.8675,1.72
"2004-10-13",1.87,1.72
"2004-10-14",1.88875,1.74
"2004-10-15",1.89,1.76
"2004-10-18",1.91,1.81
"2004-10-19",1.91,1.82
"2004-10-20",1.91,1.82
"2004-10-21",1.9325,1.85
"2004-10-22",1.94,1.85
"2004-10-25",1.95125,1.9
"2004-10-26",1.95875,1.91
"2004-10-27",1.96,1.92
"2004-10-28",1.99,1.91
"2004-10-29",2,1.91
"2004-11-01",2.01625,1.99
"2004-11-02",2.03938,1.97
"2004-11-03",2.05,1.96
"2004-11-04",2.06125,1.98
"2004-11-05",2.07,2.03
"2004-11-08",2.08688,2.07
"2004-11-09",2.09125,2.08
"2004-11-10",2.09,2.08
"2004-11-11",2.1,NA
"2004-11-12",2.10125,2.08
"2004-11-15",2.11,2.12
"2004-11-16",2.1275,2.14
"2004-11-17",2.13,2.13
"2004-11-18",2.14,2.13
"2004-11-19",2.15,2.15
"2004-11-22",2.16,2.2
"2004-11-23",2.18,2.19
"2004-11-24",2.18063,2.18
"2004-11-25",2.19375,NA
"2004-11-26",2.2075,2.21
"2004-11-29",2.28,2.23
"2004-11-30",2.29,2.23
"2004-12-01",2.30625,2.22
"2004-12-02",2.33125,2.22
"2004-12-03",2.34,2.21
"2004-12-06",2.35,2.25
"2004-12-07",2.36,2.25
"2004-12-08",2.37,2.24
"2004-12-09",2.39,2.24
"2004-12-10",2.3975,2.25
"2004-12-13",2.4025,2.24
"2004-12-14",2.40688,2.21
"2004-12-15",2.41,2.21
"2004-12-16",2.41,2.2
"2004-12-17",2.4125,2.2
"2004-12-20",2.41313,2.22
"2004-12-21",2.415,2.2
"2004-12-22",2.41688,2.18
"2004-12-23",2.4175,2.19
"2004-12-24",2.42,NA
"2004-12-27",NA,2.26
"2004-12-28",NA,2.25
"2004-12-29",2.42,2.22
"2004-12-30",2.39,2.22
"2004-12-31",2.4,2.22
"2005-01-03",NA,2.32
"2005-01-04",2.4,2.33
"2005-01-05",2.4,2.33
"2005-01-06",2.42,2.31
"2005-01-07",2.43,2.32
"2005-01-10",2.44,2.36
"2005-01-11",2.4425,2.34
"2005-01-12",2.45,2.34
"2005-01-13",2.48,2.35
"2005-01-14",2.48,2.37
"2005-01-17",2.5,NA
"2005-01-18",2.5,2.39
"2005-01-19",2.50375,2.37
"2005-01-20",2.52,2.35
"2005-01-21",2.53,2.36
"2005-01-24",2.54438,2.37
"2005-01-25",2.55,2.39
"2005-01-26",2.55875,2.41
"2005-01-27",2.5775,2.44
"2005-01-28",2.59,2.46
"2005-01-31",2.59,2.51
"2005-02-01",2.59,2.51
"2005-02-02",2.59,2.51
"2005-02-03",2.59,2.48
"2005-02-04",2.59,2.47
"2005-02-07",2.59,2.51
"2005-02-08",2.59,2.49
"2005-02-09",2.59,2.51
"2005-02-10",2.59,2.51
"2005-02-11",2.59,2.55
"2005-02-14",2.59,2.59
"2005-02-15",2.59,2.59
"2005-02-16",2.59,2.57
"2005-02-17",2.59813,2.58
"2005-02-18",2.59938,2.61
"2005-02-21",2.61,NA
"2005-02-22",2.62,2.67
"2005-02-23",2.65,2.67
"2005-02-24",2.67,2.69
"2005-02-25",2.69,2.74
"2005-02-28",2.71625,2.76
"2005-03-01",2.72,2.75
"2005-03-02",2.72,2.74
"2005-03-03",2.74563,2.76
"2005-03-04",2.75,2.76
"2005-03-07",2.76,2.76
"2005-03-08",2.77,2.75
"2005-03-09",2.77125,2.76
"2005-03-10",2.8,2.75
"2005-03-11",2.81,2.76
"2005-03-14",2.82,2.8
"2005-03-15",2.83,2.81
"2005-03-16",2.83375,2.8
"2005-03-17",2.85,2.79
"2005-03-18",2.85,2.81
"2005-03-21",2.85,2.85
"2005-03-22",2.85,2.89
"2005-03-23",2.85,2.83
"2005-03-24",2.85,2.84
"2005-03-25",NA,NA
"2005-03-28",NA,2.84
"2005-03-29",2.85,2.84
"2005-03-30",2.86,2.83
"2005-03-31",2.87,2.79
"2005-04-01",2.87,2.8
"2005-04-04",2.87063,2.8
"2005-04-05",2.89,2.79
"2005-04-06",2.89125,2.76
"2005-04-07",2.91,2.77
"2005-04-08",2.92,2.79
"2005-04-11",2.93,2.76
"2005-04-12",2.95,2.76
"2005-04-13",2.95375,2.77
"2005-04-14",2.97,2.78
"2005-04-15",2.98,2.79
"2005-04-18",2.99,2.9
"2005-04-19",3,2.91
"2005-04-20",3.00063,2.87
"2005-04-21",3.02,2.88
"2005-04-22",3.03,2.93
"2005-04-25",3.04,2.93
"2005-04-26",3.06,2.91
"2005-04-27",3.06438,2.89
"2005-04-28",3.08125,2.88
"2005-04-29",3.08875,2.9
"2005-05-02",NA,2.93
"2005-05-03",3.09,2.91
"2005-05-04",3.09,2.87
"2005-05-05",3.09,2.81
"2005-05-06",3.09,2.87
"2005-05-09",3.09,2.91
"2005-05-10",3.09,2.9
"2005-05-11",3.09,2.87
"2005-05-12",3.09,2.88
"2005-05-13",3.09,2.83
"2005-05-16",3.09,2.89
"2005-05-17",3.09,2.88
"2005-05-18",3.09,2.86
"2005-05-19",3.09,2.87
"2005-05-20",3.09,2.9
"2005-05-23",3.09,2.97
"2005-05-24",3.09,2.94
"2005-05-25",3.09063,2.95
"2005-05-26",3.10063,2.94
"2005-05-27",3.11125,2.97
"2005-05-30",NA,NA
"2005-05-31",3.13,2.99
"2005-06-01",3.14,2.97
"2005-06-02",3.15,2.97
"2005-06-03",3.16,3.01
"2005-06-06",3.17,3.02
"2005-06-07",3.18375,3.02
"2005-06-08",3.19,3.02
"2005-06-09",3.21,2.99
"2005-06-10",3.21625,3.01
"2005-06-13",3.22,3.03
"2005-06-14",3.23625,3.01
"2005-06-15",3.24,3
"2005-06-16",3.26,2.98
"2005-06-17",3.27,2.99
"2005-06-20",3.28,3.02
"2005-06-21",3.3,3.02
"2005-06-22",3.3,3.03
"2005-06-23",3.31438,3.07
"2005-06-24",3.32,3.09
"2005-06-27",3.32563,3.15
"2005-06-28",3.33,3.14
"2005-06-29",3.34,3.13
"2005-06-30",3.34,3.13
"2005-07-01",3.34,3.17
"2005-07-04",3.34,NA
"2005-07-05",3.34,3.22
"2005-07-06",3.34,3.19
"2005-07-07",3.35,3.15
"2005-07-08",3.36,3.17
"2005-07-11",3.38,3.19
"2005-07-12",3.38,3.21
"2005-07-13",3.38813,3.22
"2005-07-14",3.40875,3.23
"2005-07-15",3.41688,3.26
"2005-07-18",3.43,3.3
"2005-07-19",3.4325,3.31
"2005-07-20",3.43813,3.3
"2005-07-21",3.46,3.35
"2005-07-22",3.46375,3.38
"2005-07-25",3.48,3.44
"2005-07-26",3.48125,3.43
"2005-07-27",3.49,3.4
"2005-07-28",3.51,3.41
"2005-07-29",3.51875,3.42
"2005-08-01",3.53375,3.48
"2005-08-02",3.54,3.49
"2005-08-03",3.55,3.46
"2005-08-04",3.55875,3.47
"2005-08-05",3.56,3.52
"2005-08-08",3.57,3.54
"2005-08-09",3.57063,3.52
"2005-08-10",3.57,3.51
"2005-08-11",3.57125,3.51
"2005-08-12",3.5725,3.52
"2005-08-15",3.5825,3.54
"2005-08-16",3.58813,3.54
"2005-08-17",3.59,3.52
"2005-08-18",3.60938,3.5
"2005-08-19",3.62,3.52
"2005-08-22",3.64,3.53
"2005-08-23",3.64125,3.53
"2005-08-24",3.64063,3.53
"2005-08-25",3.66938,3.54
"2005-08-26",3.67,3.55
"2005-08-29",NA,3.54
"2005-08-30",3.69313,3.54
"2005-08-31",3.7,3.52
"2005-09-01",3.71625,3.48
"2005-09-02",3.68,3.46
"2005-09-05",3.68938,NA
"2005-09-06",3.7025,3.52
"2005-09-07",3.70438,3.49
"2005-09-08",3.72813,3.48
"2005-09-09",3.74,3.49
"2005-09-12",3.75,3.51
"2005-09-13",3.76813,3.47
"2005-09-14",3.77188,3.42
"2005-09-15",3.78938,3.45
"2005-09-16",3.79625,3.5
"2005-09-19",3.81188,3.58
"2005-09-20",3.81875,3.61
"2005-09-21",3.83,3.41
"2005-09-22",3.83,3.47
"2005-09-23",3.83,3.48
"2005-09-26",3.8375,3.52
"2005-09-27",3.84,3.49
"2005-09-28",3.84063,3.46
"2005-09-29",3.86,3.54
"2005-09-30",3.86375,3.55
"2005-10-03",3.88,3.61
"2005-10-04",3.89,3.63
"2005-10-05",3.89,3.58
"2005-10-06",3.93538,3.61
"2005-10-07",3.94,3.63
"2005-10-10",3.94,NA
"2005-10-11",3.94125,3.73
"2005-10-12",3.94563,3.7
"2005-10-13",3.97,3.75
"2005-10-14",3.98,3.78
"2005-10-17",3.99688,3.86
"2005-10-18",4,3.85
"2005-10-19",4.00313,3.86
"2005-10-20",4.03125,3.85
"2005-10-21",4.0375,3.87
"2005-10-24",4.05125,3.92
"2005-10-25",4.06,3.93
"2005-10-26",4.07,3.9
"2005-10-27",4.08125,3.88
"2005-10-28",4.08875,3.93
"2005-10-31",4.09,3.98
"2005-11-01",4.09,3.96
"2005-11-02",4.09,3.94
"2005-11-03",4.09,3.94
"2005-11-04",4.09,3.98
"2005-11-07",4.09,3.96
"2005-11-08",4.1,3.96
"2005-11-09",4.11375,3.99
"2005-11-10",4.115,3.97
"2005-11-11",4.12,NA
"2005-11-14",4.12125,4.02
"2005-11-15",4.14,4.01
"2005-11-16",4.14,4
"2005-11-17",4.15938,4.01
"2005-11-18",4.16563,4.01
"2005-11-21",4.17,4
"2005-11-22",4.19375,3.93
"2005-11-23",4.19125,3.95
"2005-11-24",4.2,NA
"2005-11-25",4.21,3.95
"2005-11-28",4.22,3.98
"2005-11-29",4.29063,3.98
"2005-11-30",4.29375,3.95
"2005-12-01",4.31125,3.97
"2005-12-02",4.32,3.99
"2005-12-05",4.33125,4.04
"2005-12-06",4.33938,4.04
"2005-12-07",4.34,4.03
"2005-12-08",4.36,3.94
"2005-12-09",4.36188,3.94
"2005-12-12",4.3675,3.9
"2005-12-13",4.36938,3.91
"2005-12-14",4.37,3.89
"2005-12-15",4.37,3.93
"2005-12-16",4.37,3.93
"2005-12-19",4.37,3.96
"2005-12-20",4.37,3.95
"2005-12-21",4.37,3.98
"2005-12-22",4.37875,3.98
"2005-12-23",4.38,3.99
"2005-12-26",NA,NA
"2005-12-27",NA,3.98
"2005-12-28",4.38875,3.95
"2005-12-29",4.385,4.01
"2005-12-30",4.39,4.08
"2006-01-02",NA,NA
"2006-01-03",4.3975,4.16
"2006-01-04",4.4,4.19
"2006-01-05",4.41875,4.2
"2006-01-06",4.42,4.22
"2006-01-09",4.43688,4.23
"2006-01-10",4.44,4.29
"2006-01-11",4.44163,4.3
"2006-01-12",4.47,4.32
"2006-01-13",4.47,4.33
"2006-01-16",4.48,NA
"2006-01-17",4.48313,4.38
"2006-01-18",4.49,4.35
"2006-01-19",4.51,4.35
"2006-01-20",4.51938,4.35
"2006-01-23",4.53,4.38
"2006-01-24",4.53375,4.4
"2006-01-25",4.54,4.42
"2006-01-26",4.56,4.45
"2006-01-27",4.56813,4.45
"2006-01-30",4.57,4.48
"2006-01-31",4.57,4.47
"2006-02-01",4.57063,4.47
"2006-02-02",4.57038,4.48
"2006-02-03",4.57,4.48
"2006-02-06",4.57,4.48
"2006-02-07",4.57,4.49
"2006-02-08",4.57,4.5
"2006-02-09",4.57,4.52
"2006-02-10",4.57,4.53
"2006-02-13",4.57,4.55
"2006-02-14",4.57,4.55
"2006-02-15",4.57,4.55
"2006-02-16",4.57,4.55
"2006-02-17",4.57,4.54
"2006-02-20",4.57,NA
"2006-02-21",4.57,4.56
"2006-02-22",4.57125,4.57
"2006-02-23",4.58063,4.59
"2006-02-24",4.605,4.6
"2006-02-27",4.63,4.62
"2006-02-28",4.63313,4.62
"2006-03-01",4.64,4.6
"2006-03-02",4.66063,4.62
"2006-03-03",4.67,4.62
"2006-03-06",4.69,4.6
"2006-03-07",4.69125,4.6
"2006-03-08",4.69813,4.58
"2006-03-09",4.72,4.6
"2006-03-10",4.74,4.62
"2006-03-13",4.74875,4.61
"2006-03-14",4.75094,4.59
"2006-03-15",4.7525,4.63
"2006-03-16",4.77625,4.62
"2006-03-17",4.78,4.64
"2006-03-20",4.79375,4.66
"2006-03-21",4.8,4.69
"2006-03-22",4.80938,4.69
"2006-03-23",4.81813,4.67
"2006-03-24",4.82063,4.65
"2006-03-27",4.82188,4.63
"2006-03-28",4.8225,4.65
"2006-03-29",4.82875,4.63
"2006-03-30",4.82563,4.61
"2006-03-31",4.82938,4.63
"2006-04-03",4.83,4.67
"2006-04-04",4.8375,4.68
"2006-04-05",4.84,4.67
"2006-04-06",4.84875,4.68
"2006-04-07",4.85188,4.69
"2006-04-10",4.86,4.69
"2006-04-11",4.88,4.7
"2006-04-12",4.90125,4.7
"2006-04-13",4.91,4.7
"2006-04-14",NA,NA
"2006-04-17",NA,4.72
"2006-04-18",4.9225,4.72
"2006-04-19",4.92938,4.73
"2006-04-20",4.95,4.73
"2006-04-21",4.95938,4.75
"2006-04-24",4.97,4.75
"2006-04-25",4.98938,4.79
"2006-04-26",5,4.79
"2006-04-27",5.0225,4.78
"2006-04-28",5.04,4.77
"2006-05-01",NA,4.82
"2006-05-02",5.05188,4.81
"2006-05-03",5.05875,4.82
"2006-05-04",5.06913,4.8
"2006-05-05",5.07563,4.83
"2006-05-08",5.08,4.87
"2006-05-09",5.08,4.88
"2006-05-10",5.08,4.88
"2006-05-11",5.08063,4.82
"2006-05-12",5.08063,4.85
"2006-05-15",5.08063,4.86
"2006-05-16",5.08063,4.83
"2006-05-17",5.08,4.83
"2006-05-18",5.08063,4.83
"2006-05-19",5.08,4.82
"2006-05-22",5.08063,4.83
"2006-05-23",5.08125,4.84
"2006-05-24",5.08125,4.82
"2006-05-25",5.09063,4.82
"2006-05-26",5.0925,4.84
"2006-05-29",NA,NA
"2006-05-30",5.10906,4.84
"2006-05-31",5.11063,4.86
"2006-06-01",5.12938,4.83
"2006-06-02",5.1375,4.81
"2006-06-05",5.13,4.85
"2006-06-06",5.14475,4.86
"2006-06-07",5.15,4.86
"2006-06-08",5.17,4.87
"2006-06-09",5.17625,4.88
"2006-06-12",5.18375,4.93
"2006-06-13",5.19875,4.89
"2006-06-14",5.20813,4.9
"2006-06-15",5.25188,4.85
"2006-06-16",5.26688,4.88
"2006-06-19",5.27938,4.93
"2006-06-20",5.29438,4.92
"2006-06-21",5.30219,4.92
"2006-06-22",5.3225,4.92
"2006-06-23",5.335,4.98
"2006-06-26",5.34063,5.03
"2006-06-27",5.35,5.05
"2006-06-28",5.35,5.01
"2006-06-29",5.34625,5.01
"2006-06-30",5.33438,5.01
"2006-07-03",5.33375,5.08
"2006-07-04",5.33438,NA
"2006-07-05",5.33688,5.01
"2006-07-06",5.345,5
"2006-07-07",5.34938,5.02
"2006-07-10",5.35563,5.06
"2006-07-11",5.35688,5.05
"2006-07-12",5.35875,5.06
"2006-07-13",5.36875,5.05
"2006-07-14",5.36875,5.06
"2006-07-17",5.37,5.11
"2006-07-18",5.37813,5.13
"2006-07-19",5.38913,5.11
"2006-07-20",5.4,5.08
"2006-07-21",5.385,5.1
"2006-07-24",5.39375,5.1
"2006-07-25",5.39813,5.13
"2006-07-26",5.4,5.11
"2006-07-27",5.4,5.1
"2006-07-28",5.40188,5.07
"2006-07-31",5.39063,5.1
"2006-08-01",5.39,5.12
"2006-08-02",5.39563,5.1
"2006-08-03",5.40625,5.11
"2006-08-04",5.42,5.09
"2006-08-07",5.36813,5.12
"2006-08-08",5.37,5.1
"2006-08-09",5.33,5.07
"2006-08-10",5.33,5.05
"2006-08-11",5.33,5.07
"2006-08-14",5.33,5.12
"2006-08-15",5.33,5.1
"2006-08-16",5.33,5.07
"2006-08-17",5.325,5.09
"2006-08-18",5.32563,5.1
"2006-08-21",5.32438,5.11
"2006-08-22",5.32563,5.1
