"Strike","Last","Chg","Bid","Ask","Vol","OI","Type","Expiration","Date","Ticker"
28,0.14,0.14,0.04,0.1,0,106,"puts",2018-12-21,2018-08-14,"PFE"
29,0.05,0,0.03,0.07,5,184,"puts",2018-12-21,2018-08-14,"PFE"
30,0.04,0,0.04,0.08,2,306,"puts",2018-12-21,2018-08-14,"PFE"
31,0.08,0,0.05,0.09,16,230,"puts",2018-12-21,2018-08-14,"PFE"
32,0.07,0,0.07,0.11,1,260,"puts",2018-12-21,2018-08-14,"PFE"
33,0.09,-0.009999998,0.08,0.15,14,2508,"puts",2018-12-21,2018-08-14,"PFE"
34,0.17,0.019999996,0.12,0.2,1,1665,"puts",2018-12-21,2018-08-14,"PFE"
35,0.2,0,0.2,0.25,30,1882,"puts",2018-12-21,2018-08-14,"PFE"
36,0.25,0,0.28,0.34,75,1746,"puts",2018-12-21,2018-08-14,"PFE"
37,0.36,0,0.38,0.45,56,2353,"puts",2018-12-21,2018-08-14,"PFE"
38,0.54,0,0.55,0.61,44,1351,"puts",2018-12-21,2018-08-14,"PFE"
39,0.82,0.060000002,0.78,0.85,7,614,"puts",2018-12-21,2018-08-14,"PFE"
40,1.12,0.029999971,1.11,1.2,44,442,"puts",2018-12-21,2018-08-14,"PFE"
41,1.42,0,1.55,1.65,1,344,"puts",2018-12-21,2018-08-14,"PFE"
42,1.9,0,2,2.1,36,150,"puts",2018-12-21,2018-08-14,"PFE"
43,2.76,0,2.66,2.76,1,154,"puts",2018-12-21,2018-08-14,"PFE"
44,3.4,0,2.95,3.95,23,46,"puts",2018-12-21,2018-08-14,"PFE"
45,4.2,0,3.85,4.8,25,25,"puts",2018-12-21,2018-08-14,"PFE"
18,17.23,17.23,17,21.4,0,0,"calls",2019-01-18,2018-08-14,"PFE"
20,20.6,0.8999996,18.3,21,19,153,"calls",2019-01-18,2018-08-14,"PFE"
21,19.2,0,17.3,21,32,20,"calls",2019-01-18,2018-08-14,"PFE"
23,18.1,-0.6000004,15.9,20.4,3,33,"calls",2019-01-18,2018-08-14,"PFE"
25,16.13,0,15.7,16.05,1,193,"calls",2019-01-18,2018-08-14,"PFE"
27,11.9,0,12.45,16.15,1,1,"calls",2019-01-18,2018-08-14,"PFE"
28,12.22,0,10.45,13.25,44,230,"calls",2019-01-18,2018-08-14,"PFE"
29,11.2,0,9.3,14,24,0,"calls",2019-01-18,2018-08-14,"PFE"
30,11,-0.17000008,10.95,13.3,5,767,"calls",2019-01-18,2018-08-14,"PFE"
31,6.75,0,6.15,6.5,1,133,"calls",2019-01-18,2018-08-14,"PFE"
32,9.2,0,7.2,11.45,9,976,"calls",2019-01-18,2018-08-14,"PFE"
33,7.54,0.6199999,6.75,8.4,12,66,"calls",2019-01-18,2018-08-14,"PFE"
34,6.1,0,4.6,9.25,8,64,"calls",2019-01-18,2018-08-14,"PFE"
35,6.05,-0.25,5.95,6.3,35,14699,"calls",2019-01-18,2018-08-14,"PFE"
36,5.17,-0.25,5.1,5.4,3,2746,"calls",2019-01-18,2018-08-14,"PFE"
37,4.35,-0.119999886,4.25,4.5,33,16126,"calls",2019-01-18,2018-08-14,"PFE"
38,3.75,0,3.4,3.65,8,11928,"calls",2019-01-18,2018-08-14,"PFE"
39,2.96,0,2.7,2.88,16,4291,"calls",2019-01-18,2018-08-14,"PFE"
40,2.1,-0.18000007,2.08,2.2,349,30537,"calls",2019-01-18,2018-08-14,"PFE"
41,1.49,-0.20000005,1.58,1.61,12,3258,"calls",2019-01-18,2018-08-14,"PFE"
42,1.12,-0.00999999,1.11,1.15,123,8473,"calls",2019-01-18,2018-08-14,"PFE"
43,0.76,-0.04000002,0.75,0.79,700,3251,"calls",2019-01-18,2018-08-14,"PFE"
44,0.48,-0.07000002,0.5,0.54,3,926,"calls",2019-01-18,2018-08-14,"PFE"
45,0.35,0.01999998,0.33,0.35,5,6697,"calls",2019-01-18,2018-08-14,"PFE"
46,0.22,0,0.19,0.23,65,65,"calls",2019-01-18,2018-08-14,"PFE"
47,0.12,-0.020000003,0.12,0.15,3,18,"calls",2019-01-18,2018-08-14,"PFE"
50,0.04,0,0.01,0.05,25,4127,"calls",2019-01-18,2018-08-14,"PFE"
18,0.02,0.02,0.01,0.03,0,1886,"puts",2019-01-18,2018-08-14,"PFE"
20,0.01,0,0,0.04,20,2186,"puts",2019-01-18,2018-08-14,"PFE"
22,0.02,0,0,0.03,2,2,"puts",2019-01-18,2018-08-14,"PFE"
23,0.01,0,0,0.03,44,3060,"puts",2019-01-18,2018-08-14,"PFE"
25,0.04,0,0.02,0.06,2,6205,"puts",2019-01-18,2018-08-14,"PFE"
26,0.03,0,0.02,0.07,5,5,"puts",2019-01-18,2018-08-14,"PFE"
27,0.06,0,0.02,0.05,6,20,"puts",2019-01-18,2018-08-14,"PFE"
28,0.05,0,0.03,0.08,20,14927,"puts",2019-01-18,2018-08-14,"PFE"
29,0.06,-0.02,0.04,0.07,4,41,"puts",2019-01-18,2018-08-14,"PFE"
30,0.07,0,0.07,0.08,5,25278,"puts",2019-01-18,2018-08-14,"PFE"
31,0.12,0,0.07,0.12,20,2092,"puts",2019-01-18,2018-08-14,"PFE"
32,0.12,0.009999998,0.1,0.13,130,35145,"puts",2019-01-18,2018-08-14,"PFE"
33,0.16,0.019999996,0.15,0.16,25,904,"puts",2019-01-18,2018-08-14,"PFE"
34,0.15,-0.030000001,0.17,0.25,4,2335,"puts",2019-01-18,2018-08-14,"PFE"
35,0.26,0.00999999,0.26,0.27,1,21952,"puts",2019-01-18,2018-08-14,"PFE"
36,0.36,0.04000002,0.34,0.36,19,6147,"puts",2019-01-18,2018-08-14,"PFE"
37,0.49,0.04000002,0.46,0.49,50,8006,"puts",2019-01-18,2018-08-14,"PFE"
38,0.59,0,0.64,0.67,5,952,"puts",2019-01-18,2018-08-14,"PFE"
39,0.94,0.01999998,0.88,0.91,5,2363,"puts",2019-01-18,2018-08-14,"PFE"
40,1.33,0.1500001,1.21,1.25,2,2821,"puts",2019-01-18,2018-08-14,"PFE"
41,1.75,0.13999999,1.65,1.69,19,270,"puts",2019-01-18,2018-08-14,"PFE"
42,2.1,0,2.2,2.35,42,1217,"puts",2019-01-18,2018-08-14,"PFE"
43,2.82,0.049999952,2.85,3.1,3,263,"puts",2019-01-18,2018-08-14,"PFE"
44,3.55,0,3.6,3.85,1,303,"puts",2019-01-18,2018-08-14,"PFE"
45,4.4,0,3.9,4.85,31,635,"puts",2019-01-18,2018-08-14,"PFE"
47,5.63,0,3.95,8.2,1,1,"puts",2019-01-18,2018-08-14,"PFE"
50,8.62,0,7,9.35,4,1370,"puts",2019-01-18,2018-08-14,"PFE"
33,7.1,0,5.85,10.2,33,33,"calls",2019-03-15,2018-08-14,"PFE"
34,4.6,0,4.6,4.8,3,3,"calls",2019-03-15,2018-08-14,"PFE"
35,5.05,0,5.85,6.25,3,33,"calls",2019-03-15,2018-08-14,"PFE"
36,5.52,0,5.35,5.5,15,48,"calls",2019-03-15,2018-08-14,"PFE"
37,4.55,-0.03999996,4.5,4.65,5,90,"calls",2019-03-15,2018-08-14,"PFE"
38,3.75,-0.6500001,3.25,4.5,4,347,"calls",2019-03-15,2018-08-14,"PFE"
39,2.93,-0.25,3,3.15,5,192,"calls",2019-03-15,2018-08-14,"PFE"
40,2.47,0,2.4,2.5,5,878,"calls",2019-03-15,2018-08-14,"PFE"
41,1.7,-0.17999995,1.87,1.91,74,4180,"calls",2019-03-15,2018-08-14,"PFE"
42,1.48,0,1.45,1.55,12,293,"calls",2019-03-15,2018-08-14,"PFE"
43,1.03,-0.04000008,1.04,1.08,3,571,"calls",2019-03-15,2018-08-14,"PFE"
44,0.77,-0.030000031,0.75,0.84,267,149,"calls",2019-03-15,2018-08-14,"PFE"
45,0.54,0,0.52,0.58,11,1059,"calls",2019-03-15,2018-08-14,"PFE"
46,0.4,0,0.36,0.45,53,0,"calls",2019-03-15,2018-08-14,"PFE"
50,0.11,0,0.07,0.15,15,15,"calls",2019-03-15,2018-08-14,"PFE"
29,0.17,0,0.13,0.17,10,10,"puts",2019-03-15,2018-08-14,"PFE"
30,0.15,0,0.1,0.17,6,6,"puts",2019-03-15,2018-08-14,"PFE"
31,0.31,0,0.23,0.27,20,20,"puts",2019-03-15,2018-08-14,"PFE"
32,0.4,0,0.31,0.39,3,3,"puts",2019-03-15,2018-08-14,"PFE"
33,0.23,0,0.21,0.35,10,36,"puts",2019-03-15,2018-08-14,"PFE"
34,0.32,-0.060000002,0.28,0.4,2,110,"puts",2019-03-15,2018-08-14,"PFE"
35,0.45,0,0.37,0.5,1,74,"puts",2019-03-15,2018-08-14,"PFE"
36,0.49,0,0.55,0.59,12,135,"puts",2019-03-15,2018-08-14,"PFE"
37,0.76,0.050000012,0.72,0.75,200,654,"puts",2019-03-15,2018-08-14,"PFE"
38,0.79,0,0.91,1,96,350,"puts",2019-03-15,2018-08-14,"PFE"
39,1.25,0.03999996,1.19,1.28,37,283,"puts",2019-03-15,2018-08-14,"PFE"
40,1.69,0.1400001,1.61,1.64,10,163,"puts",2019-03-15,2018-08-14,"PFE"
41,2.16,0.4000001,2.06,2.13,4,103,"puts",2019-03-15,2018-08-14,"PFE"
42,2.55,0,2.51,2.62,1,317,"puts",2019-03-15,2018-08-14,"PFE"
43,3.18,0,3.2,3.4,2,169,"puts",2019-03-15,2018-08-14,"PFE"
44,4.15,0,3.8,4,20,228,"puts",2019-03-15,2018-08-14,"PFE"
45,4.6,0.099999905,4,5.25,10,138,"puts",2019-03-15,2018-08-14,"PFE"
46,5.2,0,4.9,6.05,40,63,"puts",2019-03-15,2018-08-14,"PFE"
47,6.3,0,5.8,6.95,10,10,"puts",2019-03-15,2018-08-14,"PFE"
28,12.2,0,10.3,15,24,21,"calls",2019-06-21,2018-08-14,"PFE"
30,11.15,0,8.85,13.5,2,45,"calls",2019-06-21,2018-08-14,"PFE"
33,6.95,0,7.9,8.95,2,142,"calls",2019-06-21,2018-08-14,"PFE"
35,6.5,0,6.05,7.3,2,377,"calls",2019-06-21,2018-08-14,"PFE"
37,5.07,0.07000017,4.4,5.65,5,1930,"calls",2019-06-21,2018-08-14,"PFE"
40,2.83,-0.20000005,2.85,2.95,21,5226,"calls",2019-06-21,2018-08-14,"PFE"
42,1.88,-0.08000004,1.85,1.95,10,3902,"calls",2019-06-21,2018-08-14,"PFE"
45,0.96,0,0.86,0.95,6,2205,"calls",2019-06-21,2018-08-14,"PFE"
47,0.48,-0.060000032,0.48,0.55,13,95,"calls",2019-06-21,2018-08-14,"PFE"
50,0.21,-0.02000001,0.2,0.25,14,203,"calls",2019-06-21,2018-08-14,"PFE"
20,0.06,0,0.01,0.07,1,1,"puts",2019-06-21,2018-08-14,"PFE"
25,0.1,0,0.06,0.12,2,87,"puts",2019-06-21,2018-08-14,"PFE"
28,0.14,0,0.13,0.2,10,148,"puts",2019-06-21,2018-08-14,"PFE"
30,0.25,0.040000007,0.21,0.3,3,4480,"puts",2019-06-21,2018-08-14,"PFE"
33,0.41,0,0.41,0.5,11,2692,"puts",2019-06-21,2018-08-14,"PFE"
35,0.71,0.109999955,0.66,0.75,1,3527,"puts",2019-06-21,2018-08-14,"PFE"
